BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Feldman, Simón: La realización cinematográfica. Barcelona: Gedisa, 1996.	Feldman, Simón	La realización cinematográfica	1979	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Argentina	Río de la Plata		No se acentúan las mayúsculas. Se ha quitado un fragmento de texto que en la edición en papel está erróneamente colocado al inicio de la página 118, y se lo ha desplazado al lugar al que corresponde, al final de la página 146.	Pero es curioso verificar que, aun antes del nacimiento del cine, se buscaba ya la fijación fotográfica de las vibraciones del sonido, fundamento de la banda sonora óptica de hoy.
Feldman, Simón: La realización cinematográfica. Barcelona: Gedisa, 1996.	Feldman, Simón	La realización cinematográfica	1979	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Argentina	Río de la Plata		No se acentúan las mayúsculas. Se ha quitado un fragmento de texto que en la edición en papel está erróneamente colocado al inicio de la página 118, y se lo ha desplazado al lugar al que corresponde, al final de la página 146.	En 1878, por ejemplo, solo un año después de que Edison hubiera perfeccionado su "máquina parlante", el profesor Blake, también de los Estados Unidos, describía sus experiencias al unir un espejo al diafragma de un fonógrafo, grabando fotográficamente las vibraciones de un rayo de luz reflejado por el espejo.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				aquí una palabra, «silencio», que el hombre ha inventado para expresar una realidad que no ha experimentado jamás, para describir lo que nunca ha conocido: porque todo en él y alrededor de él es un cúmulo de mínimos estruendos. Y la voz que sonó una vez no se pierde para siempre. La vibración de la onda sonora se expande y aleja, pero permanece eternamente. Esta conversación que estamos teniendo, doctor, existirá en el futuro en algún lugar lejano.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— ¿Vibración?
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				mueven, inquietos, los pies, las manos, el rostro; y cambian constantemente de postura cual lo hacía José Muescas, el más agitado de los presentes. El más tranquilo, como de costumbre, era el director. Su agitación interna sólo se advertía en el tinte verdoso de su piel y en una peculiar vibración de sus párpados. Con esto, su voz sonó neutra, impersonal —con un dejo de aburrimiento— a lo largo de su notable discurso.
Morales, Alejandro: La verdad sin voz. México: Joaquín Mortiz, 1979.	Morales, Alejandro	La verdad sin voz	1979	Primera edición	Ficción	Escrito	Libro	Novela	Estados Unidos	Estados Unidos			prendida; tal vez una mala costumbre; siempre dejaba una luz; los ladrones. El Volkswagen los esperaba; el coche consumía la carretera, pasaba árboles que ayudan a evitar las pulgas, pasó un viejo rodeado de chiquillos que saludaron al ver zumbar por la vista y los oídos; el médico de repente vio la vibración de la lonja que llevaba la anciana sobre el abdomen; la lonja que vibraba a cada golpe que daba la carretera; sentada como si tuviera miedo de estar enjaulada en la cápsula alemana barata en aquel entonces; la barba de Logan le acariciaba el cuello que recibía las pulidas suavecitas de los dedos de la mano derecha
Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.	Boido, Guillermo	Einstein o la armonía del mundo	1980	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			Cuando se reconoció el carácter ondulatorio de la luz, se presentó de inmediato la cuestión de determinar el medio en que el rayo luminoso se propaga. El sonido se propaga en el aire, y son moléculas gaseosas las que vibran y comunican su vibración a moléculas vecinas, constituyendo el fenómeno una onda. Las ondas en el agua, cuando cae en ella una piedra, propagan la perturbación hacia puntos distantes: el medio de propagación es el agua, y son partículas de agua las que vibran. ¿Qué vibra cuando la luz se propaga? ¿Cuál es el
Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.	Boido, Guillermo	Einstein o la armonía del mundo	1980	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			La —peligrosa— analogía entre ondas mecánicas y ondas luminosas llevó a los físicos, desde Newton, a suponer la existencia de un medio material (el éter) que serviría de "soporte" a tales ondas. "La luz —diría un físico de entonces— consiste en vibraciones del éter; en él se propagan las ondas luminosas." Pero las propiedades del éter no podían ser más asombrosas: debería ser una sustancia muy tenue, llenar el espacio sideral y el vacío —donde la luz se propaga— e incluso penetrar los cuerpos transparentes como el agua o el vidrio. ¿
Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.	Boido, Guillermo	Einstein o la armonía del mundo	1980	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			Cuando las investigaciones de Arago y Fresnel  probaron que la luz es una onda transversal, todo se complicó. En una onda transversal, las vibraciones del medio se producen en dirección perpendicular a la dirección de propagación, como cuando se pulsa la cuerda de una guitarra. Y esto solamente sucede en un medio sólido. Una especulación teórica mostró que el éter debería tener baja densidad y elasticidad superior a la del acero: ¡una especie de gelatina!
Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.	Boido, Guillermo	Einstein o la armonía del mundo	1980	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			cosa distinta, y lo hace tan lentamente? ¡Es nuestro desayuno el que dura veinte minutos, mientras que el de ustedes dura veinticinco!". ("Lo que usted dice de mí, yo lo digo de usted...") 8 Una sustancia incandescente emite luz cuya frecuencia (color) mide el número de vibraciones por segundo que realizan sus átomos. Si los átomos de cuerpos que viajan en el vagón, desde el punto de vista de O, vibran con mayor lentitud, emitirán luz de frecuencia más baja. Una lámpara de luz blanca (según la ve O') será percibida por O como enrojecida, es decir con prevalencia
Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.	Boido, Guillermo	Einstein o la armonía del mundo	1980	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			luminosa. La longitud de onda de la luz amarilla del sodio está vinculada con la frecuencia  con que vibran los átomos de ese elemento, o sea con el número de oscilaciones que efectúan por segundo. Un átomo es capaz de emitir solamente ondas luminosas de frecuencias bien definidas; un atraso en el "ritmo" de vibración de los átomos se traducirá en una disminución de dichas frecuencias. Por lo tanto, las líneas correspondientes del espectro sufrirán un corrimiento en el sentido violeta-rojo del espectro. (El color rojo es el de mínima frecuencia en el espectro visible.) En resumen, deberá compararse la posición de las líneas del espectro
Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.	Boido, Guillermo	Einstein o la armonía del mundo	1980	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			En resumen, deberá compararse la posición de las líneas del espectro de un elemento, obtenido en un laboratorio terrestre, con las del mismo elemento en el espectro de la luz solar o de una estrella cualquiera. Dichas líneas, si la mayor gravitación del astro incide sobre el "ritmo" de vibración de los átomos, mostrarán un desplazamiento hacia el rojo, tanto mayor cuanto mayor sea el campo gravitatorio. Las primeras experiencias al respecto, realizadas por el astrónomo Freundlich en Postdam, no arrojaron resultados incuestionables, en vista de la exasperante pequeñez del desvío esperado para la luz solar. Sin embargo, el efecto ha
Matilla, Luis: Ejercicios para equilibristas. Murcia: Cátedra de Teatro de la Universidad de Murcia, 1983.	Matilla, Luis	Ejercicios para equilibristas	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estreno en el Centro Dramático Nacional en mayo de 1980	y la vigilia; entre la pesadilla y la lucidez; entre el delirio y la razón; entre la rebelión y el sometimiento... se debatirán nuestros equilibristas, cercados por una caligrafía escénica próxima a Magritte, a Topor y a Ops, y un espacio sonoro en el que la música concreta se una a las inquietantes vibraciones que habrán de definir los distintos ambientes.La unión entre las dos obras que componen el espectáculo, deberá ser decidida de común acuerdo con el responsable de la dirección, suponiendo que ésta se considere necesaria al objeto de clarificar las interconexiones de ambas piezas.En la presente visión realizada para su estreno en el Centro
Matilla, Luis: Ejercicios para equilibristas. Murcia: Cátedra de Teatro de la Universidad de Murcia, 1983.	Matilla, Luis	Ejercicios para equilibristas	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estreno en el Centro Dramático Nacional en mayo de 1980	... Desde el mismo momento en que se inicie el espectáculo, el espacio sonoro habrá de ser un elemento fundamental para ayudar a transmitir la ascendente tensión emocional de la pareja. En todo momento, deberemos intuir que los sonidos emitidos por la casa proceden de un cuerpo vivo, en el que, incluso, podríamos detectar vibraciones.La escena se ilumina muy lentamente. La luz provendrá de dos focos de proyección, una lámpara situada en el techo, y otra sobre la cabecera de la cama, o la mesilla de noche.EL, permanece sentado sobre la cama. Representará unos cuarenta y cinco años, tal vez más. Provisto de tijeras, recorta mecánicamente y
Matilla, Luis: Ejercicios para equilibristas. Murcia: Cátedra de Teatro de la Universidad de Murcia, 1983.	Matilla, Luis	Ejercicios para equilibristas	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estreno en el Centro Dramático Nacional en mayo de 1980	Se incorpora muy despacio. Con el mismo temor que en veces anteriores. Cada vibración del somier, le producirá un incontrolado sobresalto, que se reflejará en los angustiosos gestos de su rostro. El OBSERVADOR, en lo alto de su silla, le contempla de un modo inexpresivo. El hombre consigue, al fin, incorporarse y con unas precauciones que resultarán grotescas, dada la proximidad de
Matilla, Luis: Ejercicios para equilibristas. Murcia: Cátedra de Teatro de la Universidad de Murcia, 1983.	Matilla, Luis	Ejercicios para equilibristas	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estreno en el Centro Dramático Nacional en mayo de 1980	las horas hábiles para guisar y calentar agua, serán de doce a una y media y de nueve a once. Fuera de este horario deberán solicitar el correspondiente permiso al casero, el cual sólo podrá concederlo en aquellos casos cuyos motivos resulten plenamente justificados. No se permitirá la instalación de aparatos mecánicos, cuya vibración, por ligera que sea, resulte molesta para los inquilinos. La música, a partir de las ocho de la noche y hasta las once del día siguiente, tendrá que escucharse a través de cascos insonorizados. Bajo ningún pretexto se consentirá la acumulación de más de veinticinco kilos de libros u otras materias inflamables por vivienda. Cualquier
Matilla, Luis: Ejercicios para equilibristas. Murcia: Cátedra de Teatro de la Universidad de Murcia, 1983.	Matilla, Luis	Ejercicios para equilibristas	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estreno en el Centro Dramático Nacional en mayo de 1980	de la reacción de la CHICA, el rostro de ésta ha experimentado una fugaz mutación. El retira suavemente las manos de la cabeza de la CHICA. Respira profundamente liberado de la nueva tensión vencida. Besa los labios de la CHICA. Esta se incorpora y se mueve en un intento por descubrir las causas de una vibración que ha comenzado a subir de intensidad hasta convertirse en inquietante burbujeo. El MUCHACHO se aproxima a la CHICA, e intenta infundirle confianza colocando sus manos sobre los hombros. Ella se separa procurando concentrar toda su atención en el extraño sonido.
Matilla, Luis: Ejercicios para equilibristas. Murcia: Cátedra de Teatro de la Universidad de Murcia, 1983.	Matilla, Luis	Ejercicios para equilibristas	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estreno en el Centro Dramático Nacional en mayo de 1980	Ambos se lanzan a la búsqueda. Corren, se inclinan, escuchan. El MUCHACHO intenta encaramarse a la pasarela sin conseguirlo. La evoluciones serán convulsivas y, en cierta medida, liberadoras de la tensión acumulada. El MUCHACHO se arrodillará en el suelo, intentando percibir la procedencia de las vibraciones.
Matilla, Luis: Ejercicios para equilibristas. Murcia: Cátedra de Teatro de la Universidad de Murcia, 1983.	Matilla, Luis	Ejercicios para equilibristas	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estreno en el Centro Dramático Nacional en mayo de 1980	El MUCHACHO eleva el brazo que escondía detrás de la espalda. En su mano aparece un martillo que descarga contra la cabeza del CASERO. El hombre se vence muy lentamente. A partir de este instante todas las acciones podrán estar ralentizadas. Una disonante vibración, que en gran medida se asemejará a un grito humano, quiebra la línea sonora. Inmediatamente después, y ampliados por el eco, se escucharán los golpes producidos por un objeto contundente golpeando contra un cráneo. El sonido será monocorde, exasperante. El CASERO queda inmóvil en el suelo. La resonancia del último
Canto, Estela: Ronda nocturna. Buenos Aires: Emecé Editores, 1980.	Canto, Estela	Ronda nocturna	1980	Primera edición	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata			Pero otra cosa era la verdad, lo que nos queda en la carne, lo que nos hace sumergir en la intimidad del momento posterior, porque todavía el cuerpo está impregnado por la vibración que llegó al centro y tocó la médula. Porque la mujer no es una virgen que muestra púdicamente los pies y escamotea el problema presentando castamente al niño. La mujer es la diosa de piernas abiertas —la pose del goce y del parir—, es esa falta total de vergüenza sin dejar
Zúñiga, Juan Eduardo: Largo noviembre de Madrid. Madrid: Alfaguara, 1990.	Zúñiga, Juan Eduardo	Largo noviembre de Madrid	1980	Primera edición	Ficción	Escrito	Libro	Relato	España				En una nube de polvo le vi aparecer: la calle aullaba recorrida por la helada estridencia de la sirena y por compactas sacudidas del aire cada vez que el estruendo resonaba sordamente y transmitía su vibración al pavimento y a las fachadas que en cualquier instante podían rajarse de arriba abajo y derramar una cascada de ladrillos, hierros y balcones retorcidos en una gigantesca nube gris y roja, semejante a una sustancia densa, de ligero polvo y humo, que tardaría breves minutos en desvanecerse ante los ojos de los
Zúñiga, Juan Eduardo: Largo noviembre de Madrid. Madrid: Alfaguara, 1990.	Zúñiga, Juan Eduardo	Largo noviembre de Madrid	1980	Primera edición	Ficción	Escrito	Libro	Relato	España				que abriese alguno, que ventilara la atmósfera casi irrespirable y opresiva, cargada de ácido fénico, a lo que ella obedeció, apagó las luces y sólo dejó una sobre las mesas, y al descorrer las cortinas de hule, los cristales cruzados con tiras de papel pegado retemblaron como si desde algún sitio les llegasen vibraciones o el zumbido de un motor en la tranquilidad del amanecer que aún dejaba oscuras las ventanas, negras, donde era posible ver una pantalla encendida de pronto, una proyección que saliera de sus propios recuerdos y fuera a poner allí delante la cara de su madre, con su expresión reservada, y la del
Reuter, Jas: La música popular de México. México: Panorama, 1980.	Reuter, Jas	La música popular de México	1980	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	México	México y Centroamérica			Los hallazgos arqueológicos de instrumentos confirman y subrayan las descripciones de los misioneros españoles. Por un lado, no existían instrumentos de teclado ni de cuerda (salvo un muy primitivo arco musical probablemente derivado del arco de caza, en que la cuerda tensa produce una vibración sonora); por el otro, la variedad de instrumentos de aliento y percusión es realmente asombrosa. Conviene insistir en que no todos los instrumentos fueron tocados por todos los pueblos prehispánicos a lo largo de toda su historia. Haciendo esta salvedad, es posible generalizar a grandes rasgos el tipo de instrumentos usados, ya que los
Anónimo: Los tripulantes de los ovnis. Madrid: Ediciones UVE, 1980.	Anónimo	Los tripulantes de los ovnis	1980	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				bonito. ¡Es bellísima! Me encuentro a gusto, muy a gusto. ¡Quiero quedarme! El perro flota conmigo. Damos sólo una vuelta. Veo toda la Tierra.Me llevan a otra ventana. Se ven estrellas (Jordán le pregunta si centellean, según las vemos desde la Tierra debido a las vibraciones de la atmósfera; pero Julio no duda al contestar correctamente, como si de un auténtico astronauta se tratase): están quietas. La Luna, muy brillante. La veo muy grande, pero más pequeña que la Tierra. Tiene puntos... ¡No!, son los cráteres. Ahora ya no veo la
Anónimo: Los tripulantes de los ovnis. Madrid: Ediciones UVE, 1980.	Anónimo	Los tripulantes de los ovnis	1980	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				«... Mientras la nave permaneció estacionada en el aire, experimentó una especie de hormigueo en las piernas y como una fuerte vibración, y no la posibilidad de un calambre, tal como se lo planteé, durante un lapsus de alrededor de cuarenta y ocho horas, desapareciendo totalmente al tercer día.»
«Importante muestra antológica del pintor granadino». El País. Madrid: Diario El País, S.A., 1980-12-16.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas en el original	José Guerrero: "En mi exposición destacan las vibraciones del color"
«La vibración bien tensada». El País. Madrid: Diario El País, S.A., 1980-05-18.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas en el original	La vibración bien tensada
«La vibración bien tensada». El País. Madrid: Diario El País, S.A., 1980-05-18.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas en el original	cosmopolita ha sido avant la lettre un apasionado de Sunyer y de Rafael Benet, puros espíritus mediterráneos que hacen más que verosímil la buena cepa catalana del neucentisme. He aquí, pues, el viejo secreto de la estética clásica de nuevo revivida: saber medir los placeres, obtener el ritmo del encantamiento sensual, la vibración, la música. El mismo lo ha dejado escrito, como lo recuerda M. Teresa Blanch en el catálogo de la exposición: «La pintura ha de prendre una ressonància com de timbal ben tensat...»
«El Valencia, campeón de la Recopa por penaltis». El País. Madrid: Diario El País, S.A., 1980-05-15.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El segundo tiempo tuvo más vibración, pero ninguna de las ocasiones de marcar fue aprovechada. El Arsenal, tuvo dos jugadas clave. En la primera, a los 65 minutos, Brady se deshizo de Solsona y Subirats, que le salieron al paso, y tiró a gol; Pereira despejó a córner. La segunda, en el minuto 77
María, Gerardo: Fábrica de conciencias descompuestas. México D.F.: Joaquín Mortiz, 1985.	María, Gerardo	Fábrica de conciencias descompuestas	1980	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica		2ª reimpresión de la 1ª edición. Premio Nacional de Cuento, 1979	Te vuelve a pasar la pipa y, como la brasa aún brilla, guardas el encendedor. Una gran chupada y ahogas la combustión entre tus manos para que no se desperdicie la grifa. Con el humo, piensas en que te tienes que elevar más para superar esas malas vibraciones de torturas y estupideces. Sin embargo, sabes que ni 20 aspirones más serían suficientes para evitar el tener que verle la cara a aquella especie de oso de la antártida que puja hasta almorranarse por implantar la disciplina militar en tu escuela. Y alucinas porque en cierta forma tienes las manos atadas igual que en tus pesadillas;
María, Gerardo: Fábrica de conciencias descompuestas. México D.F.: Joaquín Mortiz, 1985.	María, Gerardo	Fábrica de conciencias descompuestas	1980	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica		2ª reimpresión de la 1ª edición. Premio Nacional de Cuento, 1979	actrices (la que luchaba por asegurar un estelar consiguiendo la codiciada sala teatral), mi vitoreado-señor-ogro-padre, que a partir de aquí se le llamará el VSOP, se puso a dar unos bufidos ininteligibles como de locomotora desbielada que retumbaron en la casa y zonas circunvecinas. Aunque el VSOP acostumbraba gritar de hecatómbica y monumental manera, sus vibraciones sonoras fueron distinguidas hasta por el perro, el que de inmediato procedió a desenterrar una serie de objetos que se había ido robando en el curso de su existencia, para luego refugiarse abajo de uno de los autos. Yo, por mi parte, fingí demencia esperando que la ronconeumonía hallara su motivo en alguno de
Larreta, Antonio: Volavérunt. Barcelona: Planeta, 1995.	Larreta, Antonio	Volavérunt	1980	Primera edición	Ficción	Escrito	Libro	Novela	Uruguay	Río de la Plata		Premio Planeta, 1980	a fondo. Por  lo pronto no le hicieron autopsia. Yo sé que hubo veneno. Me consta. Lo sabía de antemano. Y tuve las pruebas." Todo él se había oscurecido, como si en efecto se hubieran echado los postigos de la habitación. Hasta la voz se hizo sombría y cálida, con una vibración en las profundidades que produjera ondas perceptibles en el sonido final. "Y usted está escribiendo sus Memorias. Es necesario que sepa la verdad."
Larreta, Antonio: Volavérunt. Barcelona: Planeta, 1995.	Larreta, Antonio	Volavérunt	1980	Primera edición	Ficción	Escrito	Libro	Novela	Uruguay	Río de la Plata		Premio Planeta, 1980	a escuchar lo que Goya se preparaba a contarme, mientras encendía velas aquí y allí, y luego, haciendo tiempo para la última interrupción de Leocadia, disponía dos sillones frente a frente y echaba los postigos? Todavía esperó que Leocadia cerrara la puerta, cosa que ella hizo no sin cierta violencia, y advertí que la vibración del portazo le llegaba, sino su ruido: esperó aún que yo me bebiera el café mientras él apuraba una primera copa de brandy tras haber llenado con demasiada rapidez la mía, hasta desbordarla, como si lo consumiera una ansiedad que le hacía temblar un pulso que a estar por sus miniaturas debía gozar todavía
Larreta, Antonio: Volavérunt. Barcelona: Planeta, 1995.	Larreta, Antonio	Volavérunt	1980	Primera edición	Ficción	Escrito	Libro	Novela	Uruguay	Río de la Plata		Premio Planeta, 1980	lo iba explicando ella a medida que subíamos, tan atenta a informar a sus invitados, como a que los criados iluminaran todo a tiempo y a satisfacción de todos, mientras nuestras sombras se alargaban fantasmales hacia los techos altos, y la conversación se hacía una efervescencia de exclamaciones en el gran vacío, que me llegaba por la vibración del aire. Después seguimos, por la galería vidriada en torno al patio —el reflejo de las llamas en el cristal hacía aún más fantástica aquella procesión— hasta el saloncito octogonal que se abría, por una de sus caras, sobre la gran sala de los espejos, la que algún día debía coronarse con
Miralles, Alberto: Céfiro agreste de olímpicos embates (Come y calla, que es cultura). Madrid: Primer Acto. Segunda época, 1981.	Miralles, Alberto	Céfiro agreste de olímpicos embates (Come y calla, que es cultura)	1981	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estrenada en el Centro Cultural de la Villa de Madrid el 20 de octubre de 1981 por la compañía Octubre. Se ha respetado la acentuación de las formas verbales y de los monosílabos que aparece en el original	JESÚS.— Malas vibraciones.
Aparicio, Juan Pedro: Lo que es del César. Madrid: Alfaguara, 1990.	Aparicio, Juan Pedro	Lo que es del César	1981	Primera edición	Ficción	Escrito	Libro	Novela	España				El morro del primer auto brotó como el racheado vuelo de un pajarraco negro. La vibración que propagaban las máquinas distendió la compacidad de la barrera humana. Y la anciana surgió como una desvaída mancha oscura que buscara fundirse, atraída por ella, con la mayor masa de los autos en movimiento.
Aparicio, Juan Pedro: Lo que es del César. Madrid: Alfaguara, 1990.	Aparicio, Juan Pedro	Lo que es del César	1981	Primera edición	Ficción	Escrito	Libro	Novela	España				Aquellas paredes ruidosas de Ciudad Longuero en nada habían dilatado su comprensión, ningún eco habían levantado en su cerebro, ni una sola vibración habían generado en su corazón.
Val, José María del: Llegará tarde a Hendaya. Barcelona: Planeta, 1983.	Val, José María del	Llegará tarde a Hendaya	1981	Primera edición	Ficción	Escrito	Libro	Novela	España			Finalista del premio Planeta 1981	Los seis primeros toques habían pasado absolutamente inadvertidos para el Brigadeführer Walter Schellenberg, cuya formación reticulada cerebral llevaba bloqueada varias horas, impidiendo que los estímulos del universo llegaran a su mente. Al machacar el séptimo grupo de vibraciones los huesecillos asociados a sus tímpanos, un pulso de corrientes microvoltaicas se expandió por sus neuronas dando el primer paso de recuperación de aquel ataque transitorio de esquizofrenia. Al mismo tiempo, un perfil difuso de pensamientos comenzó a inquietarse en la corteza de su cerebro; y, aunque el carillón hubo finalizado su cantinela
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			, como serían el silencio, los sonidos percibidos internamente, como el latido cardíaco, los ruidos articulares, los sonidos intestinales, etc., los sonidos musicales —rítmicos, melódicos y armónicos—, las palabras, los ruidos, los ultrasonidos, los infrasonidos, el movimiento, etc.; c) el recorrido de las vibraciones con sus leyes físicas; d) los órganos receptores de eso estímulos como serían el sistema auditivo, el sistema de percepción interna, el sistema táctil y el sistema visual; e) la impresión y percepción en el sistema nervioso y su interrelación con el sistema endocrino, parasimpático y otros; f) la repercusión psicobiológica
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			l cabo de un tiempo, comprobó que en el invernadero sometido al estímulo musical había germinado el maíz con mayor rapidez, el peso de los granos era superior y el cociente de fertilización de la tierra se había elevado. Las plantas que se encontraban cercanas al altavoz se hallaban deterioradas por el efecto de las vibraciones del sonido musical. Tanto fue el éxito que actualmente en Canadá se utiliza la música para grandes extensiones de producción agrícola, e incluso se observó que las vibraciones  del sonido musical destruían un microorganismo (parásito), que a su vez afectaba a la planta de maíz.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			y el cociente de fertilización de la tierra se había elevado. Las plantas que se encontraban cercanas al altavoz se hallaban deterioradas por el efecto de las vibraciones del sonido musical. Tanto fue el éxito que actualmente en Canadá se utiliza la música para grandes extensiones de producción agrícola, e incluso se observó que las vibraciones  del sonido musical destruían un microorganismo (parásito), que a su vez afectaba a la planta de maíz.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Puedo asociar otra experiencia; si se toma un grupo de oyentes y un grupo de disminuidos auditivos, y se les invita a realizar un fuerte movimiento vibratorio con la lengua contra el paladar, y se les pregunta a continuación dónde sintieron la vibración, obtendremos los siguientes resultados: en el grupo de oyentes, unos la habrán sentido en la nuca, otros en la misma lengua, otros en el hombro, etc.; en cambio, en el grupo de disminuidos auditivos, la habrán sentido en la zona umbilical, donde realmente se sienten las percepciones vibratorias y otras
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			En cambio un instrumento musical colocado entre paciente y musicoterapeuta, tiene una identidad propia y una situación vital. El instrumento, si es tocado por cualquiera de los dos, inmediatamente dará su identidad sonora, pero aun no tocándolo está en vibración o entrará fácilmente en  ella frente a cualquier emisión sonora de ambos.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			El suelo debe ser de madera, teniendo en cuenta la posibilidad de transmisión de las vibraciones y la necesidad de trabajar con todo el cuerpo e incluso descalzos.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Su forma simple, abierta, sin límites, estimula la comunicación con el otro, y su sonido tiende a dirigirse hacia afuera, poniendo en vibración otros cuerpos.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Hay ciertas aplicaciones clínicas de la musicoterapia que convierten a determinados instrumentos en objeto integrador. Por ejemplo, para el trabajo con sordos e hipoacústicos, el piano puede convertirse en objeto integrador, pues permite que varios pacientes coloquen sus manos en la caja del piano, y sentir las vibraciones a través del tacto.
